Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Anxiety,Eye Strain,Obesity Risk,Poor Sleep,Age_Group,Educational_Time,Recreational_Time,Cluster,User_Segment,Risk_Score,Risk_Category
13,Female,6.15,TV,True,0.44,Poor Sleep,Urban,0,0,0,1,14-16,2.706,3.4440000000000004,0,Moderate Usage,1.0,Medium Risk
12,Female,3.04,Laptop,True,0.45,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban,1,1,1,1,11-13,1.368,1.672,1,Heavy Usage,1.0,Medium Risk
10,Female,4.38,TV,True,0.44,"Poor Sleep, Anxiety",Rural,1,0,0,1,11-13,1.9272,2.4528,1,Heavy Usage,1.0,Medium Risk
13,Female,4.0,Smartphone,True,0.49,Anxiety,Urban,1,0,0,0,14-16,1.96,2.04,1,Heavy Usage,1.0,Medium Risk
10,Female,6.74,Smartphone,True,0.58,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,3.9092,2.8308000000000004,0,Moderate Usage,1.0,Medium Risk
13,Female,6.17,Smartphone,True,0.5,Poor Sleep,Urban,0,0,0,1,14-16,3.085,3.085,0,Moderate Usage,1.0,Medium Risk
11,Female,4.95,TV,True,0.49,Poor Sleep,Urban,0,0,0,1,11-13,2.4255,2.5245,1,Heavy Usage,1.0,Medium Risk
9,Male,4.97,Smartphone,True,0.58,"Poor Sleep, Eye Strain",Urban,0,1,0,1,5-10,2.8825999999999996,2.0874,1,Heavy Usage,1.0,Medium Risk
15,Male,4.49,Laptop,True,0.36,Poor Sleep,Urban,0,0,0,1,14-16,1.6164,2.8736,2,Low Usage,1.0,Medium Risk
16,Male,4.99,Laptop,True,0.41,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.0459,2.9441,2,Low Usage,1.0,Medium Risk
9,Male,3.66,Tablet,True,0.51,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,5-10,1.8666,1.7934,1,Heavy Usage,1.0,Medium Risk
11,Male,5.06,Smartphone,True,0.44,Poor Sleep,Rural,0,0,0,1,11-13,2.2264,2.8335999999999997,1,Heavy Usage,1.0,Medium Risk
16,Male,4.95,Tablet,True,0.43,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,17-19,2.1285,2.8215000000000003,1,Heavy Usage,1.0,Medium Risk
12,Female,5.4,TV,True,0.43,Poor Sleep,Urban,0,0,0,1,11-13,2.322,3.0780000000000003,1,Heavy Usage,1.0,Medium Risk
18,Female,6.77,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,3.1818999999999997,3.5881,0,Moderate Usage,1.0,Medium Risk
10,Male,8.75,Smartphone,True,0.53,Poor Sleep,Urban,0,0,0,1,11-13,4.6375,4.1125,0,Moderate Usage,1.0,Medium Risk
16,Male,4.9,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Rural,0,1,0,1,17-19,1.5190000000000001,3.3810000000000002,2,Low Usage,1.0,Medium Risk
9,Female,3.95,Tablet,True,0.5,Eye Strain,Urban,0,1,0,0,5-10,1.975,1.975,1,Heavy Usage,1.0,Medium Risk
16,Male,3.47,Smartphone,True,0.45,Anxiety,Urban,1,0,0,0,17-19,1.5615,1.9085,1,Heavy Usage,1.0,Medium Risk
11,Female,5.85,Smartphone,True,0.39,Eye Strain,Urban,0,1,0,0,11-13,2.2815,3.5685,2,Low Usage,1.0,Medium Risk
16,Female,4.98,Smartphone,True,0.37,Eye Strain,Rural,0,1,0,0,17-19,1.8426000000000002,3.1374000000000004,2,Low Usage,1.0,Medium Risk
11,Male,6.17,TV,True,0.44,Poor Sleep,Urban,0,0,0,1,11-13,2.7148,3.4552,0,Moderate Usage,1.0,Medium Risk
12,Male,6.56,Smartphone,True,0.35,Poor Sleep,Urban,0,0,0,1,11-13,2.296,4.263999999999999,2,Low Usage,1.0,Medium Risk
17,Female,4.54,Smartphone,True,0.38,Anxiety,Rural,1,0,0,0,17-19,1.7252,2.8148,2,Low Usage,1.0,Medium Risk
14,Female,4.4,TV,True,0.39,Poor Sleep,Urban,0,0,0,1,14-16,1.7160000000000002,2.684,2,Low Usage,1.0,Medium Risk
8,Female,9.41,Tablet,True,0.52,"Poor Sleep, Eye Strain",Rural,0,1,0,1,5-10,4.8932,4.5168,0,Moderate Usage,1.0,Medium Risk
18,Male,5.52,Tablet,True,0.37,"Poor Sleep, Eye Strain",Rural,0,1,0,1,17-19,2.0423999999999998,3.4776,2,Low Usage,1.0,Medium Risk
18,Female,6.48,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.3976,4.0824,0,Moderate Usage,1.0,Medium Risk
15,Male,3.27,Smartphone,True,0.33,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,14-16,1.0791,2.1909,2,Low Usage,1.0,Medium Risk
10,Male,5.33,Tablet,True,0.57,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,3.0380999999999996,2.2919000000000005,1,Heavy Usage,1.0,Medium Risk
17,Female,3.55,TV,True,0.35,Poor Sleep,Urban,0,0,0,1,17-19,1.2425,2.3075,2,Low Usage,1.0,Medium Risk
14,Male,4.03,TV,True,0.46,Poor Sleep,Urban,0,0,0,1,14-16,1.8538000000000001,2.1762,1,Heavy Usage,1.0,Medium Risk
17,Male,5.18,Laptop,True,0.32,Poor Sleep,Urban,0,0,0,1,17-19,1.6576,3.5223999999999998,2,Low Usage,1.0,Medium Risk
8,Male,5.28,TV,True,0.46,Poor Sleep,Urban,0,0,0,1,5-10,2.4288000000000003,2.8512,1,Heavy Usage,1.0,Medium Risk
14,Male,5.28,Smartphone,True,0.38,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,2.0064,3.2736,2,Low Usage,1.0,Medium Risk
13,Male,4.6,Smartphone,True,0.39,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,14-16,1.7939999999999998,2.806,2,Low Usage,1.0,Medium Risk
11,Female,6.28,TV,True,0.36,Eye Strain,Urban,0,1,0,0,11-13,2.2608,4.0192,2,Low Usage,1.0,Medium Risk
8,Female,3.13,Smartphone,True,0.43,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,5-10,1.3458999999999999,1.7841,1,Heavy Usage,1.0,Medium Risk
18,Male,3.76,Smartphone,True,0.38,Poor Sleep,Urban,0,0,0,1,17-19,1.4287999999999998,2.3312,2,Low Usage,1.0,Medium Risk
11,Female,6.54,Tablet,True,0.42,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,11-13,2.7468,3.7932,0,Moderate Usage,1.0,Medium Risk
14,Female,5.18,Smartphone,True,0.49,Poor Sleep,Rural,0,0,0,1,14-16,2.5382,2.6418,1,Heavy Usage,1.0,Medium Risk
8,Male,3.91,Smartphone,True,0.41,Poor Sleep,Rural,0,0,0,1,5-10,1.6031,2.3069,1,Heavy Usage,1.0,Medium Risk
15,Male,4.99,TV,True,0.37,"Poor Sleep, Anxiety",Rural,1,0,0,1,14-16,1.8463,3.1437,2,Low Usage,1.0,Medium Risk
14,Male,3.57,Tablet,True,0.37,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,14-16,1.3209,2.2491,2,Low Usage,1.0,Medium Risk
15,Male,6.42,Tablet,True,0.38,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,2.4396,3.9804,0,Moderate Usage,1.0,Medium Risk
18,Female,5.04,Tablet,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,17-19,2.52,2.52,1,Heavy Usage,1.0,Medium Risk
14,Female,5.27,Laptop,True,0.32,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.6864,3.5835999999999997,2,Low Usage,1.0,Medium Risk
15,Male,4.04,Smartphone,True,0.34,Poor Sleep,Rural,0,0,0,1,14-16,1.3736000000000002,2.6664,2,Low Usage,1.0,Medium Risk
17,Female,4.42,Smartphone,True,0.4,Poor Sleep,Urban,0,0,0,1,17-19,1.768,2.652,2,Low Usage,1.0,Medium Risk
11,Female,4.73,TV,True,0.41,Poor Sleep,Urban,0,0,0,1,11-13,1.9393,2.7907,2,Low Usage,1.0,Medium Risk
10,Male,3.59,Tablet,True,0.42,Obesity Risk,Urban,0,0,1,0,11-13,1.5077999999999998,2.0822000000000003,1,Heavy Usage,1.0,Medium Risk
13,Female,4.2,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,14-16,1.47,2.7300000000000004,2,Low Usage,1.0,Medium Risk
8,Female,3.21,Tablet,True,0.4,Poor Sleep,Urban,0,0,0,1,5-10,1.284,1.926,1,Heavy Usage,1.0,Medium Risk
14,Female,4.81,Laptop,True,0.42,Poor Sleep,Urban,0,0,0,1,14-16,2.0201999999999996,2.7898,1,Heavy Usage,1.0,Medium Risk
8,Male,5.18,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban,0,1,0,1,5-10,2.5382,2.6418,1,Heavy Usage,1.0,Medium Risk
14,Male,4.19,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,2.0531,2.1369000000000002,1,Heavy Usage,1.0,Medium Risk
12,Male,4.38,Laptop,True,0.42,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.8396,2.5404,1,Heavy Usage,1.0,Medium Risk
11,Female,3.89,Smartphone,True,0.46,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.7894,2.1006,1,Heavy Usage,1.0,Medium Risk
17,Female,5.9,TV,True,0.33,Eye Strain,Urban,0,1,0,0,17-19,1.9470000000000003,3.9530000000000003,2,Low Usage,1.0,Medium Risk
14,Male,3.7,Laptop,True,0.43,Poor Sleep,Urban,0,0,0,1,14-16,1.591,2.109,1,Heavy Usage,1.0,Medium Risk
13,Male,5.61,Laptop,True,0.5,Poor Sleep,Rural,0,0,0,1,14-16,2.805,2.805,0,Moderate Usage,1.0,Medium Risk
12,Male,5.39,Laptop,True,0.36,Poor Sleep,Rural,0,0,0,1,11-13,1.9404,3.4495999999999998,2,Low Usage,1.0,Medium Risk
11,Female,4.64,Tablet,True,0.32,Anxiety,Rural,1,0,0,0,11-13,1.4848,3.1552,2,Low Usage,1.0,Medium Risk
12,Male,4.11,Smartphone,True,0.32,"Anxiety, Obesity Risk",Rural,1,0,1,0,11-13,1.3152000000000001,2.7948000000000004,2,Low Usage,1.0,Medium Risk
8,Female,3.7,TV,True,0.42,Poor Sleep,Urban,0,0,0,1,5-10,1.554,2.146,1,Heavy Usage,1.0,Medium Risk
10,Male,3.02,Smartphone,True,0.47,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.4194,1.6006,1,Heavy Usage,1.0,Medium Risk
9,Male,4.52,Smartphone,True,0.54,Eye Strain,Urban,0,1,0,0,5-10,2.4408,2.0791999999999997,1,Heavy Usage,1.0,Medium Risk
11,Female,3.78,Laptop,True,0.44,"Poor Sleep, Eye Strain",Rural,0,1,0,1,11-13,1.6632,2.1167999999999996,1,Heavy Usage,1.0,Medium Risk
11,Male,6.12,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,2.2644,3.8556,2,Low Usage,1.0,Medium Risk
11,Male,5.19,Smartphone,True,0.47,Poor Sleep,Urban,0,0,0,1,11-13,2.4393000000000002,2.7507,1,Heavy Usage,1.0,Medium Risk
11,Female,4.77,Laptop,True,0.42,"Eye Strain, Anxiety",Urban,1,1,0,0,11-13,2.0033999999999996,2.7666,1,Heavy Usage,1.0,Medium Risk
10,Female,4.46,Smartphone,True,0.53,"Eye Strain, Anxiety",Rural,1,1,0,0,11-13,2.3638,2.0962,1,Heavy Usage,1.0,Medium Risk
16,Female,4.02,Tablet,True,0.4,Poor Sleep,Urban,0,0,0,1,17-19,1.6079999999999999,2.412,2,Low Usage,1.0,Medium Risk
12,Female,4.32,Laptop,True,0.42,Eye Strain,Urban,0,1,0,0,11-13,1.8144,2.5056000000000003,1,Heavy Usage,1.0,Medium Risk
18,Female,4.28,Smartphone,True,0.31,Poor Sleep,Urban,0,0,0,1,17-19,1.3268,2.9532000000000003,2,Low Usage,1.0,Medium Risk
9,Female,7.76,TV,True,0.54,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,5-10,4.1904,3.5695999999999994,0,Moderate Usage,1.0,Medium Risk
12,Female,6.58,Smartphone,True,0.4,Poor Sleep,Urban,0,0,0,1,11-13,2.632,3.948,0,Moderate Usage,1.0,Medium Risk
14,Male,4.84,Smartphone,True,0.46,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,2.2264,2.6136,1,Heavy Usage,1.0,Medium Risk
17,Male,4.73,Smartphone,True,0.35,"Eye Strain, Anxiety",Urban,1,1,0,0,17-19,1.6555,3.0745000000000005,2,Low Usage,1.0,Medium Risk
16,Female,5.91,Laptop,True,0.35,Anxiety,Rural,1,0,0,0,17-19,2.0685,3.8415000000000004,2,Low Usage,1.0,Medium Risk
14,Female,4.91,Smartphone,True,0.49,Anxiety,Rural,1,0,0,0,14-16,2.4059,2.5041,1,Heavy Usage,1.0,Medium Risk
12,Male,4.19,Smartphone,True,0.48,Poor Sleep,Urban,0,0,0,1,11-13,2.0112,2.1788000000000003,1,Heavy Usage,1.0,Medium Risk
17,Female,4.81,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.2606999999999995,2.5493,1,Heavy Usage,1.0,Medium Risk
17,Male,3.27,Tablet,True,0.5,Poor Sleep,Urban,0,0,0,1,17-19,1.635,1.635,1,Heavy Usage,1.0,Medium Risk
13,Female,5.07,Laptop,True,0.47,"Poor Sleep, Eye Strain",Rural,0,1,0,1,14-16,2.3829,2.6871000000000005,1,Heavy Usage,1.0,Medium Risk
18,Female,4.36,Smartphone,True,0.4,Anxiety,Urban,1,0,0,0,17-19,1.7440000000000002,2.616,2,Low Usage,1.0,Medium Risk
10,Female,6.7,Smartphone,True,0.45,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,11-13,3.015,3.685,0,Moderate Usage,1.0,Medium Risk
12,Male,4.32,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,11-13,1.7712,2.5488,1,Heavy Usage,1.0,Medium Risk
15,Male,4.81,Laptop,True,0.46,"Poor Sleep, Eye Strain",Rural,0,1,0,1,14-16,2.2126,2.5973999999999995,1,Heavy Usage,1.0,Medium Risk
8,Female,4.57,Tablet,True,0.47,Poor Sleep,Urban,0,0,0,1,5-10,2.1479,2.4221000000000004,1,Heavy Usage,1.0,Medium Risk
8,Male,8.15,TV,True,0.59,Obesity Risk,Urban,0,0,1,0,5-10,4.8084999999999996,3.341500000000001,0,Moderate Usage,1.0,Medium Risk
14,Female,6.27,Smartphone,True,0.37,"Eye Strain, Anxiety",Urban,1,1,0,0,14-16,2.3198999999999996,3.9501,2,Low Usage,1.0,Medium Risk
12,Female,4.5,TV,True,0.37,Poor Sleep,Urban,0,0,0,1,11-13,1.665,2.835,2,Low Usage,1.0,Medium Risk
16,Female,3.86,Laptop,True,0.39,Eye Strain,Urban,0,1,0,0,17-19,1.5054,2.3545999999999996,2,Low Usage,1.0,Medium Risk
8,Male,3.28,Tablet,True,0.6,Poor Sleep,Rural,0,0,0,1,5-10,1.9679999999999997,1.312,1,Heavy Usage,1.0,Medium Risk
12,Female,6.53,TV,True,0.49,Poor Sleep,Urban,0,0,0,1,11-13,3.1997,3.3303000000000003,0,Moderate Usage,1.0,Medium Risk
17,Male,4.73,Smartphone,True,0.38,Eye Strain,Urban,0,1,0,0,17-19,1.7974,2.9326000000000003,2,Low Usage,1.0,Medium Risk
16,Female,4.73,Smartphone,True,0.43,Eye Strain,Urban,0,1,0,0,17-19,2.0339,2.6961000000000004,1,Heavy Usage,1.0,Medium Risk
15,Female,3.74,Laptop,True,0.37,Poor Sleep,Rural,0,0,0,1,14-16,1.3838000000000001,2.3562000000000003,2,Low Usage,1.0,Medium Risk
13,Female,3.9,Laptop,True,0.34,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,14-16,1.326,2.574,2,Low Usage,1.0,Medium Risk
18,Male,4.54,Tablet,True,0.4,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,17-19,1.816,2.724,2,Low Usage,1.0,Medium Risk
11,Male,4.13,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.3629,2.7671,2,Low Usage,1.0,Medium Risk
8,Female,3.37,Smartphone,True,0.48,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,5-10,1.6176,1.7524000000000002,1,Heavy Usage,1.0,Medium Risk
15,Male,5.45,TV,True,0.48,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,14-16,2.616,2.834,1,Heavy Usage,1.0,Medium Risk
8,Male,9.35,Tablet,True,0.59,Poor Sleep,Urban,0,0,0,1,5-10,5.5165,3.8335,0,Moderate Usage,1.0,Medium Risk
11,Male,3.71,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.3356,2.3744,2,Low Usage,1.0,Medium Risk
17,Female,5.42,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,1.6802,3.7398,2,Low Usage,1.0,Medium Risk
17,Male,5.74,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,17-19,2.3534,3.3866,0,Moderate Usage,1.0,Medium Risk
13,Male,3.05,Smartphone,True,0.35,Eye Strain,Urban,0,1,0,0,14-16,1.0675,1.9825,2,Low Usage,1.0,Medium Risk
16,Male,4.64,Smartphone,True,0.32,"Eye Strain, Anxiety",Urban,1,1,0,0,17-19,1.4848,3.1552,2,Low Usage,1.0,Medium Risk
8,Female,7.27,TV,True,0.49,Poor Sleep,Urban,0,0,0,1,5-10,3.5622999999999996,3.7077,0,Moderate Usage,1.0,Medium Risk
14,Male,5.26,Smartphone,True,0.39,"Eye Strain, Anxiety",Rural,1,1,0,0,14-16,2.0514,3.2085999999999997,2,Low Usage,1.0,Medium Risk
17,Female,4.73,Smartphone,True,0.46,Poor Sleep,Urban,0,0,0,1,17-19,2.1758,2.5542000000000002,1,Heavy Usage,1.0,Medium Risk
18,Female,3.66,Laptop,True,0.47,Anxiety,Urban,1,0,0,0,17-19,1.7202,1.9398000000000002,1,Heavy Usage,1.0,Medium Risk
12,Male,4.5,Smartphone,True,0.4,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,11-13,1.8,2.7,2,Low Usage,1.0,Medium Risk
15,Male,6.45,Smartphone,True,0.39,Poor Sleep,Urban,0,0,0,1,14-16,2.5155000000000003,3.9345,0,Moderate Usage,1.0,Medium Risk
11,Female,4.17,Smartphone,True,0.49,Eye Strain,Urban,0,1,0,0,11-13,2.0433,2.1267,1,Heavy Usage,1.0,Medium Risk
11,Male,4.87,Smartphone,True,0.39,Poor Sleep,Urban,0,0,0,1,11-13,1.8993000000000002,2.9707,2,Low Usage,1.0,Medium Risk
13,Female,3.64,Laptop,True,0.39,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.4196000000000002,2.2203999999999997,2,Low Usage,1.0,Medium Risk
16,Female,4.5,TV,True,0.33,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,1.485,3.0149999999999997,2,Low Usage,1.0,Medium Risk
12,Female,4.86,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.7496,3.1104000000000003,2,Low Usage,1.0,Medium Risk
9,Female,5.02,Smartphone,True,0.56,"Poor Sleep, Eye Strain, Anxiety",Rural,1,1,0,1,5-10,2.8112,2.2087999999999997,1,Heavy Usage,1.0,Medium Risk
13,Male,3.49,Smartphone,True,0.48,"Eye Strain, Obesity Risk",Rural,0,1,1,0,14-16,1.6752,1.8148000000000002,1,Heavy Usage,1.0,Medium Risk
16,Male,4.06,Smartphone,True,0.49,Poor Sleep,Rural,0,0,0,1,17-19,1.9893999999999998,2.0705999999999998,1,Heavy Usage,1.0,Medium Risk
8,Female,10.49,TV,True,0.49,Poor Sleep,Rural,0,0,0,1,5-10,5.1401,5.3499,0,Moderate Usage,1.0,Medium Risk
8,Male,6.99,Smartphone,True,0.49,Poor Sleep,Rural,0,0,0,1,5-10,3.4251,3.5649,0,Moderate Usage,1.0,Medium Risk
10,Male,3.3,Smartphone,True,0.46,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.518,1.7819999999999998,1,Heavy Usage,1.0,Medium Risk
17,Male,4.66,Smartphone,True,0.48,"Anxiety, Obesity Risk",Rural,1,0,1,0,17-19,2.2368,2.4232,1,Heavy Usage,1.0,Medium Risk
12,Female,4.6,Smartphone,True,0.31,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,11-13,1.426,3.1739999999999995,2,Low Usage,1.0,Medium Risk
10,Female,7.06,Smartphone,True,0.55,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,11-13,3.883,3.1769999999999996,0,Moderate Usage,1.0,Medium Risk
15,Female,3.46,Smartphone,True,0.33,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,1.1418000000000001,2.3182,2,Low Usage,1.0,Medium Risk
16,Male,3.53,Laptop,True,0.36,Poor Sleep,Urban,0,0,0,1,17-19,1.2708,2.2592,2,Low Usage,1.0,Medium Risk
13,Female,6.29,Smartphone,True,0.45,Poor Sleep,Rural,0,0,0,1,14-16,2.8305000000000002,3.4595,0,Moderate Usage,1.0,Medium Risk
14,Female,3.9,Tablet,True,0.38,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Rural,1,1,1,1,14-16,1.482,2.418,2,Low Usage,1.0,Medium Risk
11,Male,3.64,Laptop,True,0.34,"Poor Sleep, Eye Strain, Obesity Risk",Rural,0,1,1,1,11-13,1.2376,2.4024,2,Low Usage,1.0,Medium Risk
11,Male,5.76,TV,True,0.46,"Poor Sleep, Eye Strain",Rural,0,1,0,1,11-13,2.6496,3.1104,0,Moderate Usage,1.0,Medium Risk
12,Female,4.07,Smartphone,True,0.36,Poor Sleep,Urban,0,0,0,1,11-13,1.4652,2.6048,2,Low Usage,1.0,Medium Risk
15,Female,3.12,Laptop,True,0.45,Anxiety,Rural,1,0,0,0,14-16,1.4040000000000001,1.716,1,Heavy Usage,1.0,Medium Risk
14,Male,4.97,Smartphone,True,0.39,"Poor Sleep, Anxiety",Rural,1,0,0,1,14-16,1.9383,3.0317,2,Low Usage,1.0,Medium Risk
14,Male,4.03,Laptop,True,0.4,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,1.612,2.418,2,Low Usage,1.0,Medium Risk
10,Female,7.12,TV,True,0.46,Eye Strain,Urban,0,1,0,0,11-13,3.2752000000000003,3.8447999999999998,0,Moderate Usage,1.0,Medium Risk
12,Female,3.37,Tablet,True,0.32,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.0784,2.2916,2,Low Usage,1.0,Medium Risk
14,Male,3.43,Laptop,True,0.42,Poor Sleep,Urban,0,0,0,1,14-16,1.4406,1.9894,1,Heavy Usage,1.0,Medium Risk
16,Male,6.99,Smartphone,True,0.37,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,17-19,2.5863,4.403700000000001,0,Moderate Usage,1.0,Medium Risk
8,Male,5.11,TV,True,0.51,Poor Sleep,Urban,0,0,0,1,5-10,2.6061,2.5039000000000002,1,Heavy Usage,1.0,Medium Risk
9,Female,6.68,Smartphone,True,0.53,Anxiety,Rural,1,0,0,0,5-10,3.5404,3.1395999999999997,0,Moderate Usage,1.0,Medium Risk
10,Male,7.67,Tablet,True,0.51,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,11-13,3.9117,3.7582999999999998,0,Moderate Usage,1.0,Medium Risk
10,Male,6.33,Tablet,True,0.42,Poor Sleep,Rural,0,0,0,1,11-13,2.6586,3.6714,0,Moderate Usage,1.0,Medium Risk
15,Male,6.62,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,2.7803999999999998,3.8396000000000003,0,Moderate Usage,1.0,Medium Risk
14,Male,4.68,Laptop,True,0.42,Anxiety,Urban,1,0,0,0,14-16,1.9655999999999998,2.7144,1,Heavy Usage,1.0,Medium Risk
17,Female,4.83,Laptop,True,0.38,Poor Sleep,Rural,0,0,0,1,17-19,1.8354000000000001,2.9946,2,Low Usage,1.0,Medium Risk
17,Male,4.93,Smartphone,True,0.48,Poor Sleep,Rural,0,0,0,1,17-19,2.3663999999999996,2.5636,1,Heavy Usage,1.0,Medium Risk
18,Male,5.22,Smartphone,True,0.38,Eye Strain,Urban,0,1,0,0,17-19,1.9836,3.2363999999999997,2,Low Usage,1.0,Medium Risk
11,Female,5.09,Smartphone,True,0.36,Anxiety,Urban,1,0,0,0,11-13,1.8323999999999998,3.2576,2,Low Usage,1.0,Medium Risk
16,Male,3.79,Laptop,True,0.43,Poor Sleep,Urban,0,0,0,1,17-19,1.6297,2.1603000000000003,1,Heavy Usage,1.0,Medium Risk
11,Female,3.25,Smartphone,True,0.44,Poor Sleep,Urban,0,0,0,1,11-13,1.43,1.82,1,Heavy Usage,1.0,Medium Risk
10,Male,4.32,Smartphone,True,0.45,Poor Sleep,Urban,0,0,0,1,11-13,1.9440000000000002,2.3760000000000003,1,Heavy Usage,1.0,Medium Risk
8,Female,3.65,TV,True,0.42,Eye Strain,Urban,0,1,0,0,5-10,1.533,2.117,1,Heavy Usage,1.0,Medium Risk
12,Female,5.45,Smartphone,True,0.35,Anxiety,Rural,1,0,0,0,11-13,1.9075,3.5425000000000004,2,Low Usage,1.0,Medium Risk
14,Male,3.32,Laptop,True,0.45,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,1.494,1.8259999999999998,1,Heavy Usage,1.0,Medium Risk
12,Female,6.01,Smartphone,True,0.42,Anxiety,Rural,1,0,0,0,11-13,2.5242,3.4858,0,Moderate Usage,1.0,Medium Risk
18,Male,3.95,Smartphone,True,0.35,Eye Strain,Urban,0,1,0,0,17-19,1.3825,2.5675,2,Low Usage,1.0,Medium Risk
14,Female,3.89,TV,True,0.48,Eye Strain,Urban,0,1,0,0,14-16,1.8672,2.0228,1,Heavy Usage,1.0,Medium Risk
8,Male,8.12,Smartphone,True,0.46,"Poor Sleep, Anxiety",Rural,1,0,0,1,5-10,3.7352,4.384799999999999,0,Moderate Usage,1.0,Medium Risk
14,Female,4.3,Smartphone,True,0.33,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,14-16,1.419,2.881,2,Low Usage,1.0,Medium Risk
11,Female,4.21,Laptop,True,0.31,Poor Sleep,Urban,0,0,0,1,11-13,1.3051,2.9049,2,Low Usage,1.0,Medium Risk
15,Female,6.14,Smartphone,True,0.34,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,2.0876,4.0524,2,Low Usage,1.0,Medium Risk
11,Male,4.73,Smartphone,True,0.48,Eye Strain,Urban,0,1,0,0,11-13,2.2704,2.4596000000000005,1,Heavy Usage,1.0,Medium Risk
13,Male,4.33,Smartphone,True,0.44,"Poor Sleep, Anxiety, Obesity Risk",Rural,1,0,1,1,14-16,1.9052,2.4248000000000003,1,Heavy Usage,1.0,Medium Risk
16,Female,7.24,TV,True,0.38,Poor Sleep,Urban,0,0,0,1,17-19,2.7512000000000003,4.4887999999999995,0,Moderate Usage,1.0,Medium Risk
12,Male,6.53,Smartphone,True,0.43,Poor Sleep,Urban,0,0,0,1,11-13,2.8079,3.7221,0,Moderate Usage,1.0,Medium Risk
